event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
TUR14773,2020-12-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Government of Turkey (2016-); TJA: Free Women's Movement; Women (Turkey); HDK: Peoples Democratic Congress,6,,,0,60,,792,Middle East,Turkey,Istanbul,Gaziosmanpasa,,Gaziosmanpasa,41.0770,28.9001,1,Mezopotamya Agency,National,"On 29 December 2020, a demonstration was staged in Gaziosmanpasa town center, Istanbul to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP MPs, HDK executives and TJA activists attended the event.",0,crowd size=no report,1610383577
TUR14767,2020-12-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Government of Turkey (2016-),6,,,0,60,,792,Middle East,Turkey,Istanbul,Avcilar,,Avcilar,40.9827,28.7232,1,Mezopotamya Agency,National,"On 29 December 2020, a demonstration was staged in Avcilar town center, Istanbul to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP MPs and executives attended the event.",0,crowd size=no report,1610383577
TUR14774,2020-12-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party,6,,,0,60,,792,Middle East,Turkey,Istanbul,Kartal,,Kartal,40.9050,29.1886,1,Mezopotamya Agency,National,"On 29 December 2020, a demonstration was staged in Kartal town center, Istanbul to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP executives attended the event.",0,crowd size=no report,1610383577
TUR14775,2020-12-29,2020,2,Strategic developments,Strategic developments,Looting/property destruction,Military Forces of Turkey (2016-) Gendarmerie,,1,PKK: Kurdistan Workers Party,,2,12,,792,Middle East,Turkey,Bitlis,Bitlis,,Kayalibag,38.2079,41.9520,1,Anadolu Agency; Haber 7; Ihlas News Agency,National,"Property destruction: Around 29 December 2020 (as reported), Turkish Gendarmerie forces located and destroyed a PKK shelter together with the supplies and weapons found inside during the security operations carried out in Kayalibag village of Bitlis.",0,,1613429610
TUR14777,2020-12-29,2020,2,Strategic developments,Strategic developments,Arrests,Military Forces of Turkey (2016-) Gendarmerie,,1,Civilians (International),Refugees/IDPs (International),7,17,,792,Middle East,Turkey,Kirklareli,Kofcaz,,Kofcaz,41.9448,27.1583,2,Ihlas News Agency; Takvim,National,"Arrests: Around 29 December 2020 (as reported), 28 migrants attempting to cross the border illegally through border villages were detained by gendarmerie forces in Kofcaz district of Kirklareli.",0,,1645032566
TUR14768,2020-12-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey); VP: Patriotic Party,6,,,0,60,,792,Middle East,Turkey,Izmir,Konak,,Bayrakli,38.4204,27.1477,1,Aydinlik,National,"On 29 December 2020, a union representing the workers of the state's postal service (PTT) held a demonstration in Bayrakli, Izmir, protesting the decisions dismissing some workers and posting some others to different cities nation-wide. The protesters claimed the decisions were arbitrary and related to the workers' union activities. VP executives attended the event to express support.",0,crowd size=no report,1715049776
TUR14770,2020-12-29,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Turkey),Labor Group (Turkey),6,Police Forces of Turkey (2016-),,1,16,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Human Rights Foundation of Turkey,Other,"On 29 December 2020, former public workers who were dismissed by a government decree held a protest at Yuksel Street in Cankaya, Ankara to demand their jobs back. Police intervened in the protest and moved the protesters out of the area by force.",0,crowd size=no report,1715049776
TUR14778,2020-12-29,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Izmir,Konak,,Konak,38.4173,27.1302,1,Mezopotamya Agency,National,"On 29 December 2020, members of an association representing local sports club trainers and coaches gathered outside Ataturk stadium in Konak, Izmir to protest the economic hardship they experience due to the measures against coronavirus outbreak.",0,crowd size=no report,1715049776
TUR14750,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),TMMOB: Union of Chambers of Turkish Engineers and Architects; Labor Group (Turkey); DISK: Confederation of Progressive Trade Unions of Turkey,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Baglar,,Baglar,37.9206,40.1986,1,ANF News; Mezopotamya Agency; Rudaw,National-International,"On 28 December 2020, TMMOB and DISK staged a demonstration at Kosuyolu park in Baglar, Diyarbakir to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case.",0,crowd size=no report,1610383559
TUR14754,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,,792,Middle East,Turkey,Diyarbakir,Yenisehir,,Diyarbakir,37.9136,40.2172,1,A Haber; Ihlas News Agency,National,"On 28 December 2020, families who claim their children have been kidnapped by the PKK continued their sit-in protest outside the HDP's provincial building in Diyarbakir city center. The families accused HDP of working with PKK, and demanded their children be returned.",0,crowd size=no report,1618492973
TUR14755,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; TJA: Free Women's Movement; Women (Turkey),6,,,0,60,,792,Middle East,Turkey,Van,Edremit,,Edremit,38.4207,43.2589,1,Mezopotamya Agency; ANF News,National-International,"On 28 December 2020, a demonstration was staged in Edremit town center, Van to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP and TJA supported the event.",0,crowd size=no report,1610383559
TUR14764,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Government of Turkey (2016-); DBP: Democratic Regions Party; HDK: Peoples Democratic Congress,6,,,0,60,,792,Middle East,Turkey,Sirnak,Sirnak,,Sirnak,37.5139,42.4543,1,Rudaw; Mezopotamya Agency; ANF News,National-International,"On 28 December 2020, a demonstration was staged in Sirnak town center to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP MPs, HDK and DBP executives attended the event.",0,crowd size=no report,1610383559
TUR14765,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party,6,,,0,60,,792,Middle East,Turkey,Tunceli,Tunceli,,Tunceli,39.0992,39.5435,1,Mezopotamya Agency; ANF News,National-International,"On 28 December 2020, a demonstration was staged in Tunceli town center to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP supported the event.",0,crowd size=no report,1610383559
TUR14758,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey); DISK: Confederation of Progressive Trade Unions of Turkey; CHP: Republican Peoples Party,6,,,0,60,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Mezopotamya Agency,National,"On 28 December 2020, DISK staged a demonstration in Kadikoy, Istanbul to demand the increase of the minimum wage for the year of 2021 to a level that ensures a 'humane' living standards, which they claim should also be tax-exempt. CHP executives also supported the event.",0,crowd size=no report,1610383577
TUR14760,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party,6,,,0,60,,792,Middle East,Turkey,Bingol,Karliova,,Karliova,39.2904,41.0059,1,Mezopotamya Agency,National,"On 28 December 2020, HDP staged a demonstration outside the party building in Karliova, Bingol to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case.",0,crowd size=no report,1610383577
TUR14749,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association; Alevi Muslim Group (Turkey); KESK: Confederation of Public Workers Unions; Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Adiyaman,Adiyaman,,Adiyaman,37.7644,38.2763,1,Mezopotamya Agency,National,"On 28 December 2020, a demonstration was staged in Adiyaman town center in protest of a bill introduced to the parliament, which will allow the ministry of interior to dismiss the management of NGOs and replace them with 'trustees' it will appoint in case it is considered necessary whilst they are under investigation. IHD, KESK, and Alevi associations supported the event.",0,crowd size=no report,1610383577
TUR14753,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Kocaeli,Cayirova,,Cayirova,40.8242,29.3730,1,Mezopotamya Agency,National,"On 28 December 2020, a worker's union staged a demonstration outside a factory in Cayirova, Kocaeli, to protest the factory management which allegedly force workers to take unpaid leaves.",0,crowd size=no report,1610383577
TUR14756,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party,6,,,0,60,,792,Middle East,Turkey,Elazig,Elazig,,Elazig,38.6743,39.2232,1,Mezopotamya Agency,National,"On 28 December 2020, HDP staged a demonstration outside the party building in Elazig town to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case.",0,crowd size=no report,1610383577
TUR14757,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party,6,,,0,60,,792,Middle East,Turkey,Hakkari,Hakkari,,Hakkari,37.5744,43.7408,1,Mezopotamya Agency,National,"On 28 December 2020, a demonstration was staged in Hakkari town center to commemorate the 34 villagers who were killed by Turkish warplanes in Roboski airstrikes of 2011, on the 9th anniversary of the incident. The group demanded justice for the case. HDP supported the event.",0,crowd size=no report,1610383577
TUR14759,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Istanbul,Kadikoy,,Kadikoy,40.9813,29.0521,1,Mezopotamya Agency,National,"On 28 December 2020, members of an association representing local store owners gathered in Kadikoy, Istanbul to protest the economic hardship they experience due to the measures against coronavirus outbreak which keeps their workplaces closed.",0,crowd size=no report,1610383577
TUR14751,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),Government of Turkey (2016-); HDP: Peoples Democratic Party; IHD: Human Rights Association,6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Haber Ercis; Mezopotamya Agency,National,"On 28 December 2020, a demonstration was staged at Guvenpark in Cankaya, Ankara in protest of a bill introduced to the parliament, which will allow the ministry of interior to dismiss the management of NGOs and replace them with 'trustees' in case it is considered necessary whilst they are under investigation. IHD executives and HDP MPs attended the event.",0,crowd size=no report,1715049776
TUR14752,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),DISK: Confederation of Progressive Trade Unions of Turkey; Labor Group (Turkey),6,,,0,60,,792,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Demokrat Haber; Mezopotamya Agency,National,"On 28 December 2020, DISK staged a demonstration outside the union's building in Cankaya, Ankara to demand the increase of the minimum wage for the year of 2021 to a level that ensures a 'humane' living standards, which they claim should also be tax-exempt.",0,crowd size=no report,1715049776
TUR14761,2020-12-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Turkey),HDP: Peoples Democratic Party; Women (Turkey),6,,,0,60,,792,Middle East,Turkey,Izmir,Karsiyaka,,Karsiyaka,38.4573,27.1106,1,Mezopotamya Agency,National,"On 28 December 2020, a protest was staged in Karsiyaka town center, Izmir, in response to recent claims that prison administrations impose strip searches on inmates. Protesters urged the government to stop strip searches as they claim it is used as a form of inhumane treatment. HDP and women rights groups supported the event.",0,crowd size=no report,1715049776
